FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2024-01-21,10:40:00,CAELUM 514  COL  CIUDAD NATURA     UBICACION   https   maps app goo gl 7m9cLtPrUjJpyiYU7,"{'lat': 25.837327, 'lon': -100.1412325}",25.837327,-100.1412325,2024-01-21,0 days 10:40:00,2024-01-21 10:40:00,2024-01-21 10:45:00,10:45,10,6,Dom,645
2024-01-21,10:54:00,AV PORFIRIO DIAZ 121  COL  JARDINES DE HUINALA     UBICACION   https   maps app goo gl PJk7XpMprnrYEMx69,"{'lat': 25.7395466, 'lon': -100.1696529}",25.7395466,-100.1696529,2024-01-21,0 days 10:54:00,2024-01-21 10:54:00,2024-01-21 11:00:00,11:00,11,6,Dom,660
2024-01-21,11:04:00,N 21 126  COL  METROPLEX 2     UBICACION   https   maps app goo gl FFeX1LJciHCZSvYKA,"{'lat': 25.7928937, 'lon': -100.2548152}",25.7928937,-100.2548152,2024-01-21,0 days 11:04:00,2024-01-21 11:04:00,2024-01-21 11:00:00,11:00,11,6,Dom,660
2024-01-21,13:20:00,CACTUS 551  COL  PASEO DE LAS PALMAS 3     UBICACION   https   maps app goo gl 2aWVLJiAGWAiRr7w7,"{'lat': 25.7725475, 'lon': -100.2645693}",25.7725475,-100.2645693,2024-01-21,0 days 13:20:00,2024-01-21 13:20:00,2024-01-21 13:15:00,13:15,13,6,Dom,795
2024-01-21,13:30:00,AV,"{'lat': 25.7951295, 'lon': -100.242964}",25.7951295,-100.242964,2024-01-21,0 days 13:30:00,2024-01-21 13:30:00,2024-01-21 13:30:00,13:30,13,6,Dom,810
2024-01-21,13:51:00,MONTE PARNASO ERIDANO  MONTE PARNASO 332  COL  LOMAS DE HUINALA 2     UBICACION   https   maps app goo gl wEKFyhiWVp2tZEEb7,"{'lat': 25.7344184, 'lon': -100.17403}",25.7344184,-100.17403,2024-01-21,0 days 13:51:00,2024-01-21 13:51:00,2024-01-21 13:45:00,13:45,13,6,Dom,825
2024-01-21,13:53:00,CARR MEZQUITAL SANTA ROSA E 31 KM 5 453  25 786053636619332  100 22391725433623  COL  ANTIGUA SANTA ROSA,"{'lat': 25.7654189, 'lon': -100.2322244}",25.7654189,-100.2322244,2024-01-21,0 days 13:53:00,2024-01-21 13:53:00,2024-01-21 14:00:00,14:00,14,6,Dom,840
2024-01-21,15:06:00,ORION 124  COL  COSMOPOLIS 8      UBICACION   https   maps app goo gl 5H2dGYSrdGTLsXJN7,"{'lat': 25.8151759, 'lon': -100.2468651}",25.8151759,-100.2468651,2024-01-21,0 days 15:06:00,2024-01-21 15:06:00,2024-01-21 15:00:00,15:00,15,6,Dom,900
2024-01-21,17:01:00,AV CHOPO CAM REAL MEZQUITAL SANTA ROSA  COL  EBANOS 9     UBICACION   https   maps app goo gl oiPTwHehSGo5MDXu6,"{'lat': 25.7795769, 'lon': -100.2410112}",25.7795769,-100.2410112,2024-01-21,0 days 17:01:00,2024-01-21 17:01:00,2024-01-21 17:00:00,17:00,17,6,Dom,1020
2024-01-21,21:31:00,BOSQUE REAL 2 APODACA NL,"{'lat': 25.7787656, 'lon': -100.2438902}",25.7787656,-100.2438902,2024-01-21,0 days 21:31:00,2024-01-21 21:31:00,2024-01-21 21:30:00,21:30,21,6,Dom,1290
2024-01-21,23:38:00,MISION DE FUNDADORES 1 APODACA NL,"{'lat': 25.7947537, 'lon': -100.2452921}",25.7947537,-100.2452921,2024-01-21,0 days 23:38:00,2024-01-21 23:38:00,2024-01-21 23:45:00,23:45,23,6,Dom,1425
2024-01-22,00:06:00,HACIENDA DEL MEZQUITAL APODACA NL,"{'lat': 25.7489421, 'lon': -100.2312749}",25.7489421,-100.2312749,2024-01-22,0 days 00:06:00,2024-01-22 00:06:00,2024-01-22 00:00:00,00:00,0,0,Lun,0
2024-01-22,00:32:00,PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL,"{'lat': 25.7885563, 'lon': -100.1452665}",25.7885563,-100.1452665,2024-01-22,0 days 00:32:00,2024-01-22 00:32:00,2024-01-22 00:30:00,00:30,0,0,Lun,30
2024-01-22,03:45:00,HACIENDA LAS MARGARITAS 11 APODACA NL,"{'lat': 25.7153005, 'lon': -100.1531695}",25.7153005,-100.1531695,2024-01-22,0 days 03:45:00,2024-01-22 03:45:00,2024-01-22 03:45:00,03:45,3,0,Lun,225
2024-01-22,04:40:00,SANTA CECILIA 8 APODACA NL,"{'lat': 25.787408, 'lon': -100.2069446}",25.787408,-100.2069446,2024-01-22,0 days 04:40:00,2024-01-22 04:40:00,2024-01-22 04:45:00,04:45,4,0,Lun,285
2024-01-22,04:44:00,LOS PINOS 3 APODACA NL,"{'lat': 25.7760551, 'lon': -100.2476266}",25.7760551,-100.2476266,2024-01-22,0 days 04:44:00,2024-01-22 04:44:00,2024-01-22 04:45:00,04:45,4,0,Lun,285
2024-01-22,08:00:00,SAN ANDRES APODACA NL,"{'lat': 25.8010005, 'lon': -100.2396849}",25.8010005,-100.2396849,2024-01-22,0 days 08:00:00,2024-01-22 08:00:00,2024-01-22 08:00:00,08:00,8,0,Lun,480
2024-01-22,08:56:00,LOMAS DE GUAYANA 106     COLONIA  LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120112, 'lon': -100.1299132}",25.7120112,-100.1299132,2024-01-22,0 days 08:56:00,2024-01-22 08:56:00,2024-01-22 09:00:00,09:00,9,0,Lun,540
2024-01-22,11:43:00,ALCATRAZ 531  ALCATRAZ LIRIOS   COLONIA  HACIENDA LAS MARGARITAS 2 APODACA NL,"{'lat': 25.710395, 'lon': -100.1586148}",25.710395,-100.1586148,2024-01-22,0 days 11:43:00,2024-01-22 11:43:00,2024-01-22 11:45:00,11:45,11,0,Lun,705
2024-01-22,11:49:00,DE LAS ARBOLEDAS 745   COLONIA  FRESNOS 3 APODACA NL,"{'lat': 25.7657375, 'lon': -100.2530701}",25.7657375,-100.2530701,2024-01-22,0 days 11:49:00,2024-01-22 11:49:00,2024-01-22 11:45:00,11:45,11,0,Lun,705
2024-01-22,11:55:00,SABINO 321   COLONIA  PRADOS DE SANTA ROSA APODACA NL,"{'lat': 25.7979771, 'lon': -100.2281823}",25.7979771,-100.2281823,2024-01-22,0 days 11:55:00,2024-01-22 11:55:00,2024-01-22 12:00:00,12:00,12,0,Lun,720
2024-01-22,12:11:00,JARDINES DE LAS BUGAMBILIAS 251      COLONIA  JARDINES DE MONTERREY 1 APODACA NL,"{'lat': 25.8156927, 'lon': -100.2603554}",25.8156927,-100.2603554,2024-01-22,0 days 12:11:00,2024-01-22 12:11:00,2024-01-22 12:15:00,12:15,12,0,Lun,735
2024-01-22,12:54:00,EGIPTO 442  EGIPTO MARRUECOS     COLONIA  LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7298082, 'lon': -100.1642893}",25.7298082,-100.1642893,2024-01-22,0 days 12:54:00,2024-01-22 12:54:00,2024-01-22 13:00:00,13:00,13,0,Lun,780
2024-01-22,13:02:00,ALBANIA AV DEL COLECTOR   COLONIA  PASEO DE LAS FLORES 2 APODACA NL,"{'lat': 25.7598548, 'lon': -100.1368673}",25.7598548,-100.1368673,2024-01-22,0 days 13:02:00,2024-01-22 13:02:00,2024-01-22 13:00:00,13:00,13,0,Lun,780
2024-01-22,13:27:00,PADUA COMPOSTELA  PADUA 316       COLONIA  PASEO DE LAS FLORES 3 APODACA NL,"{'lat': 25.7635454, 'lon': -100.137556}",25.7635454,-100.137556,2024-01-22,0 days 13:27:00,2024-01-22 13:27:00,2024-01-22 13:30:00,13:30,13,0,Lun,810
2024-01-22,13:56:00,RAN 716     COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7830404, 'lon': -100.2558064}",25.7830404,-100.2558064,2024-01-22,0 days 13:56:00,2024-01-22 13:56:00,2024-01-22 14:00:00,14:00,14,0,Lun,840
2024-01-22,14:06:00,RICARDO ELIZONDO OJO DE AGUA  RICARDO ELIZONDO 106   COLONIA  FRANCISCO ELIZONDO APODACA NL,"{'lat': 25.7606094, 'lon': -100.2422537}",25.7606094,-100.2422537,2024-01-22,0 days 14:06:00,2024-01-22 14:06:00,2024-01-22 14:00:00,14:00,14,0,Lun,840
2024-01-22,14:45:00,AV,"{'lat': 25.7951295, 'lon': -100.242964}",25.7951295,-100.242964,2024-01-22,0 days 14:45:00,2024-01-22 14:45:00,2024-01-22 14:45:00,14:45,14,0,Lun,885
2024-01-22,14:52:00,ALBANIA AV DEL COLECTOR   COLONIA  PASEO DE LAS FLORES 2 APODACA NL,"{'lat': 25.7598548, 'lon': -100.1368673}",25.7598548,-100.1368673,2024-01-22,0 days 14:52:00,2024-01-22 14:52:00,2024-01-22 14:45:00,14:45,14,0,Lun,885
2024-01-22,16:29:00,LIBANESES ESPANOLES      COLONIA  ROBERTO ESPINOZA APODACA NL,"{'lat': 25.7227591, 'lon': -100.1767961}",25.7227591,-100.1767961,2024-01-22,0 days 16:29:00,2024-01-22 16:29:00,2024-01-22 16:30:00,16:30,16,0,Lun,990
2024-01-22,17:43:00,CARR APODACA HUINALA  COORDENADAS 25 77444   100 18207      COLONIA  MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7202157, 'lon': -100.1676964}",25.7202157,-100.1676964,2024-01-22,0 days 17:43:00,2024-01-22 17:43:00,2024-01-22 17:45:00,17:45,17,0,Lun,1065
2024-01-22,17:56:00,CARR AGUA FRIA ZUAZUA CERRO DE LA SILLA   COLONIA  MIRADOR DE APODACA APODACA NL,"{'lat': 25.8436465, 'lon': -100.1425293}",25.8436465,-100.1425293,2024-01-22,0 days 17:56:00,2024-01-22 17:56:00,2024-01-22 18:00:00,18:00,18,0,Lun,1080
2024-01-22,19:08:00,CELULOSA CERVECERIA  CELULOSA 526 NUEVO MEZQUITAL APODACA NL     https   maps app goo gl pUT5c4JgvCuPrEsLA,"{'lat': 25.7544281, 'lon': -100.2393088}",25.7544281,-100.2393088,2024-01-22,0 days 19:08:00,2024-01-22 19:08:00,2024-01-22 19:15:00,19:15,19,0,Lun,1155
2024-01-22,19:36:00,JOHN F KENNEDY BENJAMIN ARGUMEDO JOHN F KENNEDY 226  COL  MOISES SAENZ     UBICACION   https   maps app goo gl GuStLSSBf9UEU8Hh9,"{'lat': 25.806314, 'lon': -100.2567198}",25.806314,-100.2567198,2024-01-22,0 days 19:36:00,2024-01-22 19:36:00,2024-01-22 19:30:00,19:30,19,0,Lun,1170
2024-01-22,19:48:00,CARR APODACA SANTA ROSA BLVD JESUS DIONISIO GONZALEZ  COL  SANTA ROSA     UBICACION   https   maps app goo gl JuuntBQPyRkkPLVf8,"{'lat': 25.7822979, 'lon': -100.2252884}",25.7822979,-100.2252884,2024-01-22,0 days 19:48:00,2024-01-22 19:48:00,2024-01-22 19:45:00,19:45,19,0,Lun,1185
2024-01-22,20:28:00,ROBERTO KOCH 109  COL  LOS ROBLES     UBICACION   https   maps app goo gl LbrHZg4fx2oNagJs6,"{'lat': 25.7733435, 'lon': -100.2613588}",25.7733435,-100.2613588,2024-01-22,0 days 20:28:00,2024-01-22 20:28:00,2024-01-22 20:30:00,20:30,20,0,Lun,1230
2024-01-22,20:34:00,AV AFGANISTAN STRAUSS  COL  LOS ROBLES     UBICACION   https   maps app goo gl VEBCuFe9Ersrrt1x9,"{'lat': 25.77846, 'lon': -100.25569}",25.77846,-100.25569,2024-01-22,0 days 20:34:00,2024-01-22 20:34:00,2024-01-22 20:30:00,20:30,20,0,Lun,1230
2024-01-22,20:48:00,PINO DOUGLAS 1226 PRADOS DE LOS PINOS 2 APODACA NL    https   maps app goo gl EqUD2v983YBjPaR5A,"{'lat': 25.7835546, 'lon': -100.2468521}",25.7835546,-100.2468521,2024-01-22,0 days 20:48:00,2024-01-22 20:48:00,2024-01-22 20:45:00,20:45,20,0,Lun,1245
2024-01-22,21:09:00,MISION SAN PABLO 134  COL  MISION DE HUINALA 2     UBICACION   https   maps app goo gl fNJdhMMChchpNLU59,"{'lat': 25.751672, 'lon': -100.1616249}",25.751672,-100.1616249,2024-01-22,0 days 21:09:00,2024-01-22 21:09:00,2024-01-22 21:15:00,21:15,21,0,Lun,1275
2024-01-22,22:09:00,JAMAICA 137  COL  NUEVO AMANECER 2     UBICACION   https   maps app goo gl EVmhL2oqZApMV192A,"{'lat': 25.7723379, 'lon': -100.2453464}",25.7723379,-100.2453464,2024-01-22,0 days 22:09:00,2024-01-22 22:09:00,2024-01-22 22:15:00,22:15,22,0,Lun,1335
2024-01-22,22:23:00,SANTA MONICA 104  COL  ANTIGUA SANTA ROSA     UBICACION   https   maps app goo gl hcnMdWVuPDJCxcbb6,"{'lat': 25.791337, 'lon': -100.2279927}",25.791337,-100.2279927,2024-01-22,0 days 22:23:00,2024-01-22 22:23:00,2024-01-22 22:30:00,22:30,22,0,Lun,1350
2024-01-22,22:45:00,PRIV 2 DE RIO PANUCO 511  COL  PUEBLO NUEVO 2      UBICACION   https   maps app goo gl 7zLrqjvDpgA5gdFg7,"{'lat': 25.7740861, 'lon': -100.1581803}",25.7740861,-100.1581803,2024-01-22,0 days 22:45:00,2024-01-22 22:45:00,2024-01-22 22:45:00,22:45,22,0,Lun,1365
2024-01-22,22:48:00,PASEO DE LOS CIRUELOS 142  COL  MISION DE LOS OLIVOS 1     UBICACION   https   maps app goo gl P21LRpeRKpL9baoT9,"{'lat': 25.8308567, 'lon': -100.2236642}",25.8308567,-100.2236642,2024-01-22,0 days 22:48:00,2024-01-22 22:48:00,2024-01-22 22:45:00,22:45,22,0,Lun,1365
2024-01-22,22:50:00,AV DE LA CONCORDIA 609  COL  EBANOS 4     UBICACION   https   maps app goo gl DMCKTnmh31FmfwiNA,"{'lat': 25.78487, 'lon': -100.2398994}",25.78487,-100.2398994,2024-01-22,0 days 22:50:00,2024-01-22 22:50:00,2024-01-22 22:45:00,22:45,22,0,Lun,1365
2024-01-22,23:27:00,ASUNCION 124  COL  PARAJE SANTA ROSA SEC SUR     UBICACION   https   maps app goo gl bsYj4xRJ3Urm29Y79,"{'lat': 25.8037742, 'lon': -100.2145119}",25.8037742,-100.2145119,2024-01-22,0 days 23:27:00,2024-01-22 23:27:00,2024-01-22 23:30:00,23:30,23,0,Lun,1410
2024-01-23,02:28:00,JARDINES DEL PINO MISERICORDIA  COL  JARDINES DE MONTERREY 2  INDICAN EN LA ORILLA DEL RIO  SON TEJABANES,"{'lat': 25.8141326, 'lon': -100.2623502}",25.8141326,-100.2623502,2024-01-23,0 days 02:28:00,2024-01-23 02:28:00,2024-01-23 02:30:00,02:30,2,1,Mar,150
2024-01-23,02:33:00,VALLE DE SAN GILBERTO 216  COL  VALLE DE SAN MIGUEL 2     UBICACION   https   maps app goo gl V28rJwAXeqPZv6Lf8,"{'lat': 25.721273, 'lon': -100.1664174}",25.721273,-100.1664174,2024-01-23,0 days 02:33:00,2024-01-23 02:33:00,2024-01-23 02:30:00,02:30,2,1,Mar,150
2024-01-23,02:35:00,NOGAL 941  COL  EBANOS 7     UBICACION   https   maps app goo gl LZfAXJ7bqbpJbjPr7,"{'lat': 25.7800561, 'lon': -100.2356319}",25.7800561,-100.2356319,2024-01-23,0 days 02:35:00,2024-01-23 02:35:00,2024-01-23 02:30:00,02:30,2,1,Mar,150
2024-01-23,03:33:00,IRAK 726  COL  PRADOS DE LA CIENEGUITA     UBICACION   https   maps app goo gl scem6U62T9r19ajh8,"{'lat': 25.7798138, 'lon': -100.2575571}",25.7798138,-100.2575571,2024-01-23,0 days 03:33:00,2024-01-23 03:33:00,2024-01-23 03:30:00,03:30,3,1,Mar,210
2024-01-23,03:52:00,SAN FERNANDO 632  COL  JARDINES DE SAN PATRICIO      UBICACION   https   maps app goo gl KLELrbXC7YZJ9VBr7,"{'lat': 25.7210331, 'lon': -100.1504669}",25.7210331,-100.1504669,2024-01-23,0 days 03:52:00,2024-01-23 03:52:00,2024-01-23 03:45:00,03:45,3,1,Mar,225
2024-01-23,04:01:00,RIO MADEIRA 705  COL  SAN ISIDRO 1     UBICACION   https   maps app goo gl aHvkfHag6YxEQfU27,"{'lat': 25.7586478, 'lon': -100.1532679}",25.7586478,-100.1532679,2024-01-23,0 days 04:01:00,2024-01-23 04:01:00,2024-01-23 04:00:00,04:00,4,1,Mar,240
2024-01-23,05:39:00,LOMAS DEL TIBET 322  25 71163  100 13173  COL  LOMAS DE LA PAZ,"{'lat': 25.7114878, 'lon': -100.1316973}",25.7114878,-100.1316973,2024-01-23,0 days 05:39:00,2024-01-23 05:39:00,2024-01-23 05:45:00,05:45,5,1,Mar,345
2024-01-23,05:46:00,SAN FERNANDO 632  COL  JARDINES DE SAN PATRICIO,"{'lat': 25.7210331, 'lon': -100.1504669}",25.7210331,-100.1504669,2024-01-23,0 days 05:46:00,2024-01-23 05:46:00,2024-01-23 05:45:00,05:45,5,1,Mar,345
2024-01-23,06:22:00,JAZMIN 318  COL  LOS VITRALES,"{'lat': 25.7098897, 'lon': -100.1618969}",25.7098897,-100.1618969,2024-01-23,0 days 06:22:00,2024-01-23 06:22:00,2024-01-23 06:15:00,06:15,6,1,Mar,375
2024-01-23,06:37:00,AV VALLE AZUL CARR A AGUAFRIA  COL  RESIDENCIAL VALLE AZUL,"{'lat': 25.7981125, 'lon': -100.1546961}",25.7981125,-100.1546961,2024-01-23,0 days 06:37:00,2024-01-23 06:37:00,2024-01-23 06:30:00,06:30,6,1,Mar,390
2024-01-23,07:56:00,PASEO DE LAS PALMAS 4 APODACA NL,"{'lat': 25.7725475, 'lon': -100.2645693}",25.7725475,-100.2645693,2024-01-23,0 days 07:56:00,2024-01-23 07:56:00,2024-01-23 08:00:00,08:00,8,1,Mar,480
2024-01-23,09:17:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7816064, 'lon': -100.1886328}",25.7816064,-100.1886328,2024-01-23,0 days 09:17:00,2024-01-23 09:17:00,2024-01-23 09:15:00,09:15,9,1,Mar,555
2024-01-23,10:10:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.8004248, 'lon': -100.2395864}",25.8004248,-100.2395864,2024-01-23,0 days 10:10:00,2024-01-23 10:10:00,2024-01-23 10:15:00,10:15,10,1,Mar,615
2024-01-23,10:51:00,LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7285107, 'lon': -100.1682248}",25.7285107,-100.1682248,2024-01-23,0 days 10:51:00,2024-01-23 10:51:00,2024-01-23 10:45:00,10:45,10,1,Mar,645
2024-01-23,11:13:00,MISION SAN PABLO 2 APODACA NL,"{'lat': 25.7901866, 'lon': -100.2314377}",25.7901866,-100.2314377,2024-01-23,0 days 11:13:00,2024-01-23 11:13:00,2024-01-23 11:15:00,11:15,11,1,Mar,675
2024-01-23,11:14:00,PUEBLO NUEVO 1 APODACA NL,"{'lat': 25.7974822, 'lon': -100.2439889}",25.7974822,-100.2439889,2024-01-23,0 days 11:14:00,2024-01-23 11:14:00,2024-01-23 11:15:00,11:15,11,1,Mar,675
2024-01-23,11:50:00,SANTA ROSA 2 APODACA NL,"{'lat': 25.7863313, 'lon': -100.1859093}",25.7863313,-100.1859093,2024-01-23,0 days 11:50:00,2024-01-23 11:50:00,2024-01-23 11:45:00,11:45,11,1,Mar,705
2024-01-23,11:58:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7816064, 'lon': -100.1886328}",25.7816064,-100.1886328,2024-01-23,0 days 11:58:00,2024-01-23 11:58:00,2024-01-23 12:00:00,12:00,12,1,Mar,720
2024-01-23,12:16:00,JARDINES DE MONTERREY 3 APODACA NL,"{'lat': 25.8145242, 'lon': -100.260363}",25.8145242,-100.260363,2024-01-23,0 days 12:16:00,2024-01-23 12:16:00,2024-01-23 12:15:00,12:15,12,1,Mar,735
2024-01-23,13:13:00,ROBERTO ESPINOZA APODACA NL,"{'lat': 25.7542128, 'lon': -100.1411963}",25.7542128,-100.1411963,2024-01-23,0 days 13:13:00,2024-01-23 13:13:00,2024-01-23 13:15:00,13:15,13,1,Mar,795
2024-01-23,13:16:00,MODERNO APODACA BARANDILLA,"{'lat': 25.776468, 'lon': -100.1858743}",25.776468,-100.1858743,2024-01-23,0 days 13:16:00,2024-01-23 13:16:00,2024-01-23 13:15:00,13:15,13,1,Mar,795
2024-01-23,13:46:00,PASEO DE LAS PALMAS 4 APODACA NL,"{'lat': 25.7725475, 'lon': -100.2645693}",25.7725475,-100.2645693,2024-01-23,0 days 13:46:00,2024-01-23 13:46:00,2024-01-23 13:45:00,13:45,13,1,Mar,825
2024-01-23,14:01:00,PARAJE SANTA ROSA SEC SUR APODACA NL,"{'lat': 25.8087769, 'lon': -100.2176102}",25.8087769,-100.2176102,2024-01-23,0 days 14:01:00,2024-01-23 14:01:00,2024-01-23 14:00:00,14:00,14,1,Mar,840
2024-01-23,14:08:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7816064, 'lon': -100.1886328}",25.7816064,-100.1886328,2024-01-23,0 days 14:08:00,2024-01-23 14:08:00,2024-01-23 14:15:00,14:15,14,1,Mar,855
2024-01-23,14:35:00,LOS PINCELES APODACA NL,"{'lat': 25.7070549, 'lon': -100.1613861}",25.7070549,-100.1613861,2024-01-23,0 days 14:35:00,2024-01-23 14:35:00,2024-01-23 14:30:00,14:30,14,1,Mar,870
2024-01-23,15:44:00,MONETTA APODACA NL,"{'lat': 25.781676, 'lon': -100.2174687}",25.781676,-100.2174687,2024-01-23,0 days 15:44:00,2024-01-23 15:44:00,2024-01-23 15:45:00,15:45,15,1,Mar,945
2024-01-23,17:30:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.776468, 'lon': -100.1858743}",25.776468,-100.1858743,2024-01-23,0 days 17:30:00,2024-01-23 17:30:00,2024-01-23 17:30:00,17:30,17,1,Mar,1050
2024-01-23,20:05:00,TRIANA SEC PALMAS APODACA NL,"{'lat': 25.7544462, 'lon': -100.1581238}",25.7544462,-100.1581238,2024-01-23,0 days 20:05:00,2024-01-23 20:05:00,2024-01-23 20:00:00,20:00,20,1,Mar,1200
2024-01-23,20:19:00,NUEVA MIXCOAC APODACA NL,"{'lat': 25.7178242, 'lon': -100.1797806}",25.7178242,-100.1797806,2024-01-23,0 days 20:19:00,2024-01-23 20:19:00,2024-01-23 20:15:00,20:15,20,1,Mar,1215
2024-01-23,20:54:00,SANTA ELENA APODACA NL,"{'lat': 25.8111313, 'lon': -100.2463434}",25.8111313,-100.2463434,2024-01-23,0 days 20:54:00,2024-01-23 20:54:00,2024-01-23 21:00:00,21:00,21,1,Mar,1260
2024-01-23,21:39:00,HACIENDA LAS MARGARITAS 8 APODACA NL,"{'lat': 25.7153005, 'lon': -100.1531695}",25.7153005,-100.1531695,2024-01-23,0 days 21:39:00,2024-01-23 21:39:00,2024-01-23 21:45:00,21:45,21,1,Mar,1305
2024-01-23,21:50:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.8004248, 'lon': -100.2395864}",25.8004248,-100.2395864,2024-01-23,0 days 21:50:00,2024-01-23 21:50:00,2024-01-23 21:45:00,21:45,21,1,Mar,1305
2024-01-23,21:57:00,CAMPESTRE HUINALA APODACA NL,"{'lat': 25.726732, 'lon': -100.153703}",25.726732,-100.153703,2024-01-23,0 days 21:57:00,2024-01-23 21:57:00,2024-01-23 22:00:00,22:00,22,1,Mar,1320
2024-01-23,22:11:00,HACIENDA DEL MEZQUITAL APODACA NL,"{'lat': 25.7489421, 'lon': -100.2312749}",25.7489421,-100.2312749,2024-01-23,0 days 22:11:00,2024-01-23 22:11:00,2024-01-23 22:15:00,22:15,22,1,Mar,1335
2024-01-23,22:51:00,FRESNOS 2 APODACA NL,"{'lat': 25.7635492, 'lon': -100.2589972}",25.7635492,-100.2589972,2024-01-23,0 days 22:51:00,2024-01-23 22:51:00,2024-01-23 22:45:00,22:45,22,1,Mar,1365
2024-01-23,23:28:00,MOISES SAENZ APODACA NL,"{'lat': 25.8115075, 'lon': -100.2565074}",25.8115075,-100.2565074,2024-01-23,0 days 23:28:00,2024-01-23 23:28:00,2024-01-23 23:30:00,23:30,23,1,Mar,1410
2024-01-24,01:07:00,METROPLEX 2 APODACA NL,"{'lat': 25.7920955, 'lon': -100.2534625}",25.7920955,-100.2534625,2024-01-24,0 days 01:07:00,2024-01-24 01:07:00,2024-01-24 01:00:00,01:00,1,2,Mié,60
2024-01-24,01:19:00,HUINALA APODACA NL,"{'lat': 25.7456791, 'lon': -100.1633228}",25.7456791,-100.1633228,2024-01-24,0 days 01:19:00,2024-01-24 01:19:00,2024-01-24 01:15:00,01:15,1,2,Mié,75
2024-01-24,01:43:00,JARDINES DE SAN ANDRES 1 APODACA NL,"{'lat': 25.7979764, 'lon': -100.2410867}",25.7979764,-100.2410867,2024-01-24,0 days 01:43:00,2024-01-24 01:43:00,2024-01-24 01:45:00,01:45,1,2,Mié,105
2024-01-24,03:44:00,EX HACIENDA SAN FRANCISCO 1 APODACA NL,"{'lat': 25.7479049, 'lon': -100.2316417}",25.7479049,-100.2316417,2024-01-24,0 days 03:44:00,2024-01-24 03:44:00,2024-01-24 03:45:00,03:45,3,2,Mié,225
2024-01-24,07:00:00,METROPLEX 1 APODACA NL,"{'lat': 25.7903174, 'lon': -100.2525972}",25.7903174,-100.2525972,2024-01-24,0 days 07:00:00,2024-01-24 07:00:00,2024-01-24 07:00:00,07:00,7,2,Mié,420
2024-01-24,08:29:00,NOGAL 941  COL  EBANOS 7      UBICACION   https   maps app goo gl QfFnnttwcekpijRi9,"{'lat': 25.7800561, 'lon': -100.2356319}",25.7800561,-100.2356319,2024-01-24,0 days 08:29:00,2024-01-24 08:29:00,2024-01-24 08:30:00,08:30,8,2,Mié,510
2024-01-24,08:36:00,CTO VIRREYES NTE 108  COL  JARDINES DEL VIRREY     UBICACION   https   maps app goo gl UzpJEGEBmyX2xh3t8,"{'lat': 25.7494753, 'lon': -100.1756427}",25.7494753,-100.1756427,2024-01-24,0 days 08:36:00,2024-01-24 08:36:00,2024-01-24 08:30:00,08:30,8,2,Mié,510
2024-01-24,10:11:00,HUIZACHE RINCON DE HUINALA  HUIZACHE 339     UBICACION   https   maps app goo gl UU2NQTP9LK3vgHpA8,"{'lat': 25.7364151, 'lon': -100.1598215}",25.7364151,-100.1598215,2024-01-24,0 days 10:11:00,2024-01-24 10:11:00,2024-01-24 10:15:00,10:15,10,2,Mié,615
2024-01-24,11:18:00,N 7 423  COL  METROPLEX 1     UBICACION   https   maps app goo gl unSxXrFH52kJ8iubA,"{'lat': 25.7892407, 'lon': -100.2506987}",25.7892407,-100.2506987,2024-01-24,0 days 11:18:00,2024-01-24 11:18:00,2024-01-24 11:15:00,11:15,11,2,Mié,675
2024-01-24,11:19:00,PRIV GUAJARDO AV ANDRES GUAJARDO  COL  PARQUE INDUSTRIAL APODACA 1     UBICACION   https   maps app goo gl XM8Maap7t4XHmkqQA,"{'lat': 25.7853923, 'lon': -100.2267928}",25.7853923,-100.2267928,2024-01-24,0 days 11:19:00,2024-01-24 11:19:00,2024-01-24 11:15:00,11:15,11,2,Mié,675
2024-01-24,11:40:00,PRIV OCOTLAN 307 NORIA NORTE FOM 39 APODACA NL     https   maps app goo gl SgNTWkoVzFLooHB87,"{'lat': 25.7348779, 'lon': -100.1901701}",25.7348779,-100.1901701,2024-01-24,0 days 11:40:00,2024-01-24 11:40:00,2024-01-24 11:45:00,11:45,11,2,Mié,705
